Id;Parente;Conciliação;Regra;Status;Nome;Email;Data;Cargo;Salario;Nome (Diferença);Email (Diferença);Data (Diferença);Cargo (Diferença);Salario (Diferença)
9135;Volume 10k;Batimento Total;Batido;9135;Valentina da Mota;pcarvalho@example.com;2006-06-30;Gerente;7368.2;;;;;
9136;Volume 10k;Batimento Total;Batido;9136;Emanuella Cavalcanti;da-rosalevi@example.org;2002-12-20;Diretor;7025.47;;;;;
9137;Volume 10k;Batimento Total;Batido;9137;Julia Araújo;bryandas-neves@example.com;2006-10-21;Gerente;6538.38;;;;;
9138;Volume 10k;Batimento Total;Batido;9138;Marcelo Cardoso;lorenzo85@example.net;2005-10-22;Diretor;8097.17;;;;;
9139;Volume 10k;Batimento Total;Batido;9139;Heitor da Cruz;joao-miguel20@example.org;2011-04-09;Diretor;7171.69;;;;;
9140;Volume 10k;Batimento Total;Batido;9140;Lavínia Freitas;costelapietro@example.net;2022-05-29;Analista;6648.25;;;;;
9141;Volume 10k;Batimento Total;Batido;9141;Alice da Mota;almeidacalebe@example.com;1992-09-20;Diretor;5914.7;;;;;
9142;Volume 10k;Batimento Total;Batido;9142;João Gabriel Costa;campossamuel@example.org;1994-12-21;Gerente;5866.4;;;;;
9143;Volume 10k;Batimento Total;Batido;9143;Antônio Nascimento;samuel30@example.com;2011-12-02;Diretor;5746.79;;;;;
9144;Volume 10k;Batimento Total;Batido;9144;Anthony Peixoto;ana-luiza46@example.net;2020-08-18;Gerente;5339.84;;;;;
9145;Volume 10k;Batimento Total;Batido;9145;Luiz Miguel Sales;mdas-neves@example.com;2016-03-10;Analista;8827.62;;;;;
9146;Volume 10k;Batimento Total;Batido;9146;Maria Alice da Mata;luizapinto@example.org;1993-04-27;Diretor;7694.16;;;;;
9147;Volume 10k;Batimento Total;Batido;9147;Letícia Moura;da-motaeduarda@example.org;1998-09-08;Analista;6334.54;;;;;
9148;Volume 10k;Batimento Total;Batido;9148;Benjamin Pires;nuneslara@example.net;2020-11-26;Gerente;8035.62;;;;;
9149;Volume 10k;Batimento Total;Batido;9149;Murilo das Neves;das-nevescarlos-eduardo@example.net;2009-02-09;Gerente;8711.77;;;;;
9150;Volume 10k;Batimento Total;Batido;9150;Lucas Freitas;vferreira@example.org;2006-12-11;Gerente;5136.25;;;;;
9151;Volume 10k;Batimento Total;Batido;9151;Renan Castro;vitor75@example.net;2011-06-27;Diretor;9349.68;;;;;
9152;Volume 10k;Batimento Total;Batido;9152;Rodrigo Silva;amandada-costa@example.com;2004-10-20;Diretor;9109.38;;;;;
9153;Volume 10k;Batimento Total;Batido;9153;Sarah Gonçalves;yda-mata@example.net;1998-03-20;Diretor;6395.3;;;;;
9154;Volume 10k;Batimento Total;Batido;9154;Pietra Farias;isabella82@example.com;2005-11-25;Gerente;8111.94;;;;;
9155;Volume 10k;Batimento Total;Batido;9155;Fernanda Porto;beatriz54@example.net;2007-03-21;Gerente;7162.65;;;;;
9156;Volume 10k;Batimento Total;Batido;9156;Luiz Fernando Santos;rcaldeira@example.com;2007-02-12;Gerente;9168.16;;;;;
9157;Volume 10k;Batimento Total;Batido;9157;Kamilly Rocha;ida-mota@example.com;1997-10-22;Analista;9517.34;;;;;
9158;Volume 10k;Batimento Total;Batido;9158;Vitor Gomes;cardosobenjamin@example.net;2000-06-26;Gerente;6654.7;;;;;
9159;Volume 10k;Batimento Total;Batido;9159;Daniel Correia;aragaojoao-felipe@example.org;2021-05-03;Analista;7875.7;;;;;
9160;Volume 10k;Batimento Total;Batido;9160;Luigi da Mata;manuela23@example.org;2003-03-21;Analista;7238.73;;;;;
9161;Volume 10k;Batimento Total;Batido;9161;Joaquim Ferreira;da-rochapedro-miguel@example.com;1997-02-03;Diretor;7313.39;;;;;
9162;Volume 10k;Batimento Total;Batido;9162;Diego Silveira;pereiramaria-alice@example.com;2010-06-27;Gerente;7546.1;;;;;
9163;Volume 10k;Batimento Total;Batido;9163;Gustavo Pires;maysabarros@example.org;1997-06-28;Gerente;9156.63;;;;;
9164;Volume 10k;Batimento Total;Batido;9164;Emanuelly Pires;ypeixoto@example.org;2006-12-12;Diretor;6796.99;;;;;
9165;Volume 10k;Batimento Total;Batido;9165;Gabriel Martins;fogacajulia@example.net;1993-07-22;Gerente;9875.26;;;;;
9166;Volume 10k;Batimento Total;Batido;9166;Isabel Dias;scaldeira@example.net;2000-06-21;Diretor;9483.45;;;;;
9167;Volume 10k;Batimento Total;Batido;9167;Rodrigo da Cruz;joaomoreira@example.com;2013-08-05;Analista;8108.75;;;;;
9168;Volume 10k;Batimento Total;Batido;9168;Joaquim Teixeira;monteirojoao-miguel@example.org;2014-02-24;Diretor;5039.49;;;;;
9169;Volume 10k;Batimento Total;Batido;9169;Mirella Carvalho;jdias@example.net;2006-08-08;Diretor;7702.76;;;;;
9170;Volume 10k;Batimento Total;Batido;9170;Thales Rocha;joao-miguelcastro@example.org;2000-09-10;Analista;5687.18;;;;;
9171;Volume 10k;Batimento Total;Batido;9171;Maria Cecília Pires;silvanina@example.net;2017-11-14;Gerente;7748.71;;;;;
9172;Volume 10k;Batimento Total;Batido;9172;Ana Clara Gonçalves;maria-alice46@example.net;2007-03-29;Diretor;7396.21;;;;;
9173;Volume 10k;Batimento Total;Batido;9173;Rodrigo Lima;enzo-gabrielramos@example.org;1997-02-15;Gerente;9635.61;;;;;
9174;Volume 10k;Batimento Total;Batido;9174;Antônio da Rocha;bmelo@example.org;1999-01-26;Analista;8106.65;;;;;
9175;Volume 10k;Batimento Total;Batido;9175;João Vitor Ribeiro;stephany92@example.net;2007-12-09;Diretor;7812.62;;;;;
9176;Volume 10k;Batimento Total;Batido;9176;Guilherme Cardoso;gomesbrenda@example.org;1993-04-26;Gerente;7463.13;;;;;
9177;Volume 10k;Batimento Total;Batido;9177;Maria Alice da Mota;rochaleticia@example.org;2008-11-15;Gerente;7151.44;;;;;
9178;Volume 10k;Batimento Total;Batido;9178;Benício Souza;maiteda-paz@example.org;1993-12-27;Diretor;6597.99;;;;;
9179;Volume 10k;Batimento Total;Batido;9179;João Felipe Dias;ana45@example.org;1996-09-04;Diretor;7399.57;;;;;
9180;Volume 10k;Batimento Total;Batido;9180;Sabrina da Mota;maria-alice44@example.com;2016-07-20;Diretor;9192.54;;;;;
9181;Volume 10k;Batimento Total;Batido;9181;Paulo Souza;diogo18@example.net;1992-09-08;Diretor;6509.3;;;;;
9182;Volume 10k;Batimento Total;Batido;9182;Luana Novaes;xpereira@example.org;2002-08-01;Gerente;8428.59;;;;;
9183;Volume 10k;Batimento Total;Batido;9183;Nicolas Pinto;marcela25@example.net;2002-06-25;Gerente;9808.54;;;;;
9184;Volume 10k;Batimento Total;Batido;9184;Maria Luiza Costa;rodrigueslarissa@example.net;2003-08-02;Diretor;5856.92;;;;;
9185;Volume 10k;Batimento Total;Batido;9185;Daniela Novaes;zda-mata@example.org;1995-06-05;Gerente;7370.6;;;;;
9186;Volume 10k;Batimento Total;Batido;9186;Sabrina Barros;fogacaana-sophia@example.org;2003-10-11;Diretor;9219.63;;;;;
9187;Volume 10k;Batimento Total;Batido;9187;Igor Pinto;otavio62@example.com;2004-10-15;Analista;5091.3;;;;;
9188;Volume 10k;Batimento Total;Batido;9188;Luiz Otávio Viana;novaestheo@example.com;1992-09-08;Diretor;7083.9;;;;;
9189;Volume 10k;Batimento Total;Batido;9189;Marcos Vinicius Souza;breno17@example.org;1999-03-05;Diretor;5606.19;;;;;
9190;Volume 10k;Batimento Total;Batido;9190;Giovanna Moura;breno79@example.com;2006-08-15;Analista;5219.84;;;;;
9191;Volume 10k;Batimento Total;Batido;9191;Isabelly Nascimento;monteiroemilly@example.net;2008-04-20;Gerente;5467.22;;;;;
9192;Volume 10k;Batimento Total;Batido;9192;Joaquim Alves;rodriguesmaria-eduarda@example.com;2020-04-16;Analista;5208.2;;;;;
9193;Volume 10k;Batimento Total;Batido;9193;Davi Lucca Azevedo;sfernandes@example.net;2017-10-17;Gerente;6822.27;;;;;
9194;Volume 10k;Batimento Total;Batido;9194;Elisa da Paz;ramospedro-lucas@example.com;2015-11-15;Gerente;8233.57;;;;;
9195;Volume 10k;Batimento Total;Batido;9195;Cecília Ribeiro;lauravieira@example.com;2021-10-21;Diretor;6090.53;;;;;
9196;Volume 10k;Batimento Total;Batido;9196;Rafael Cunha;isales@example.net;2022-03-26;Analista;6243.27;;;;;
9197;Volume 10k;Batimento Total;Batido;9197;Camila Ribeiro;emanuella58@example.com;2003-08-16;Gerente;7374.16;;;;;
9198;Volume 10k;Batimento Total;Batido;9198;Daniel da Rocha;benjamincorreia@example.org;2013-11-24;Analista;5854.8;;;;;
9199;Volume 10k;Batimento Total;Batido;9199;Raquel Gomes;maria-fernandacardoso@example.org;1996-12-24;Analista;8461.17;;;;;
9200;Volume 10k;Batimento Total;Batido;9200;Enrico Vieira;daraujo@example.net;2013-03-10;Diretor;6387.86;;;;;
9201;Volume 10k;Batimento Total;Batido;9201;Isabella Oliveira;joana42@example.com;2001-05-19;Gerente;7580.69;;;;;
9202;Volume 10k;Batimento Total;Batido;9202;Diego da Costa;kevinlopes@example.net;1993-03-04;Diretor;9655.58;;;;;
9203;Volume 10k;Batimento Total;Batido;9203;André Melo;oliveiraenrico@example.org;2013-08-14;Analista;9423.19;;;;;
9204;Volume 10k;Batimento Total;Batido;9204;Pedro Alves;freitasbruna@example.net;2014-06-05;Gerente;5820.91;;;;;
9205;Volume 10k;Batimento Total;Batido;9205;Alana da Paz;kcostela@example.com;1993-03-19;Analista;5741.1;;;;;
9206;Volume 10k;Batimento Total;Batido;9206;Mirella Teixeira;vitorrezende@example.com;2016-10-27;Gerente;6795.57;;;;;
9207;Volume 10k;Batimento Total;Batido;9207;Erick Pinto;clara20@example.com;2014-04-21;Analista;8895.71;;;;;
9208;Volume 10k;Batimento Total;Batido;9208;Brenda da Conceição;pedro-lucasda-cruz@example.org;2012-05-31;Diretor;6430.41;;;;;
9209;Volume 10k;Batimento Total;Batido;9209;Diego Cavalcanti;luiz-felipe29@example.com;2020-10-08;Gerente;8212.18;;;;;
9210;Volume 10k;Batimento Total;Batido;9210;Levi Alves;barroshelena@example.org;2006-07-24;Analista;8986.66;;;;;
9211;Volume 10k;Batimento Total;Batido;9211;Leonardo Cardoso;vnascimento@example.com;2007-07-04;Analista;8348.72;;;;;
9212;Volume 10k;Batimento Total;Batido;9212;Lívia Pereira;silvapaulo@example.net;2003-01-10;Gerente;5721.0;;;;;
9213;Volume 10k;Batimento Total;Batido;9213;Juan Gonçalves;yfreitas@example.net;2002-08-02;Gerente;7433.85;;;;;
9214;Volume 10k;Batimento Total;Batido;9214;Daniela Ferreira;castrodavi@example.org;2021-05-25;Gerente;8649.1;;;;;
9215;Volume 10k;Batimento Total;Batido;9215;Vitor Hugo da Mota;eduardopereira@example.org;1994-12-04;Gerente;7154.3;;;;;
9216;Volume 10k;Batimento Total;Batido;9216;Luiz Otávio Farias;cunhaana-luiza@example.com;2016-12-18;Gerente;9315.66;;;;;
9217;Volume 10k;Batimento Total;Batido;9217;Emanuelly Costela;isadora37@example.org;2015-06-18;Gerente;8598.93;;;;;
9218;Volume 10k;Batimento Total;Batido;9218;Laís Cavalcanti;monteironoah@example.net;1998-09-05;Analista;8977.37;;;;;
9219;Volume 10k;Batimento Total;Batido;9219;Maria Vitória da Luz;daniel19@example.com;2010-12-03;Gerente;6655.68;;;;;
9220;Volume 10k;Batimento Total;Batido;9220;Enzo Moraes;mendeseloah@example.org;2007-03-22;Gerente;7383.69;;;;;
9221;Volume 10k;Batimento Total;Batido;9221;Fernando Silveira;ana-beatriz62@example.com;1997-08-05;Diretor;5994.5;;;;;
9222;Volume 10k;Batimento Total;Batido;9222;Danilo Farias;qalves@example.com;2000-05-04;Gerente;7312.29;;;;;
9223;Volume 10k;Batimento Total;Batido;9223;Lucas da Rosa;ufreitas@example.com;2006-12-11;Diretor;6918.35;;;;;
9224;Volume 10k;Batimento Total;Batido;9224;Emanuelly Rezende;tcaldeira@example.net;1994-12-28;Gerente;5791.41;;;;;
9225;Volume 10k;Batimento Total;Batido;9225;João Mendes;isadora59@example.org;1997-09-06;Analista;5754.3;;;;;
9226;Volume 10k;Batimento Total;Batido;9226;Ana Laura das Neves;barbosajoao-miguel@example.com;1998-06-22;Diretor;6755.28;;;;;
9227;Volume 10k;Batimento Total;Batido;9227;Breno Azevedo;barbaramoura@example.org;2010-01-27;Diretor;5230.3;;;;;
9228;Volume 10k;Batimento Total;Batido;9228;Manuela Cavalcanti;renanduarte@example.org;2010-05-12;Analista;5567.14;;;;;
9229;Volume 10k;Batimento Total;Batido;9229;Bruno da Costa;ana-julia34@example.net;2006-08-08;Diretor;8185.47;;;;;
9230;Volume 10k;Batimento Total;Batido;9230;Miguel Novaes;rafaela96@example.com;1993-03-31;Gerente;7196.61;;;;;
9231;Volume 10k;Batimento Total;Batido;9231;Maria Clara Jesus;oliviacorreia@example.net;1996-05-03;Gerente;5470.96;;;;;
9232;Volume 10k;Batimento Total;Batido;9232;Júlia Ferreira;zramos@example.org;2011-05-17;Analista;9503.7;;;;;
9233;Volume 10k;Batimento Total;Batido;9233;Lívia Souza;davi34@example.org;2003-05-18;Gerente;6173.6;;;;;
9234;Volume 10k;Batimento Total;Batido;9234;Cecília Ramos;maria-alice85@example.org;2012-01-17;Diretor;5032.32;;;;;
9235;Volume 10k;Batimento Total;Batido;9235;Augusto Peixoto;davi-luiz95@example.net;2012-06-11;Gerente;5273.24;;;;;
9236;Volume 10k;Batimento Total;Batido;9236;Rebeca Monteiro;costelajoaquim@example.com;1994-08-21;Analista;8142.6;;;;;
9237;Volume 10k;Batimento Total;Batido;9237;Henrique da Luz;pedro-miguelda-costa@example.com;1994-07-16;Analista;9174.8;;;;;
9238;Volume 10k;Batimento Total;Batido;9238;Luiz Otávio Moreira;benicioteixeira@example.com;2001-11-05;Diretor;9744.47;;;;;
9239;Volume 10k;Batimento Total;Batido;9239;Luiz Miguel da Rocha;bbarros@example.com;2011-05-09;Diretor;8174.2;;;;;
9240;Volume 10k;Batimento Total;Batido;9240;Laís Rocha;natalia91@example.org;1998-02-17;Analista;6374.22;;;;;
9241;Volume 10k;Batimento Total;Batido;9241;Danilo Vieira;qdas-neves@example.com;2016-11-01;Analista;8333.97;;;;;
9242;Volume 10k;Batimento Total;Batido;9242;Thales da Mota;azevedokaique@example.com;1995-09-26;Diretor;9592.8;;;;;
9243;Volume 10k;Batimento Total;Batido;9243;Julia Fernandes;cpereira@example.org;2010-12-23;Analista;5410.26;;;;;
9244;Volume 10k;Batimento Total;Batido;9244;Enzo Gabriel Martins;fjesus@example.org;2016-12-26;Analista;7015.96;;;;;
9245;Volume 10k;Batimento Total;Batido;9245;Yago Jesus;maria-clara78@example.net;2009-05-20;Gerente;6116.22;;;;;
9246;Volume 10k;Batimento Total;Batido;9246;Henrique Ferreira;jgoncalves@example.org;1993-08-07;Analista;6818.76;;;;;
9247;Volume 10k;Batimento Total;Batido;9247;Júlia Duarte;qaraujo@example.com;1997-11-12;Diretor;9479.58;;;;;
9248;Volume 10k;Batimento Total;Batido;9248;Luiz Fernando da Paz;emilly64@example.com;1995-07-05;Gerente;8689.2;;;;;
9249;Volume 10k;Batimento Total;Batido;9249;Julia Lopes;da-costavicente@example.net;2021-08-23;Analista;9746.86;;;;;
9250;Volume 10k;Batimento Total;Batido;9250;Agatha Gonçalves;odas-neves@example.com;2012-10-20;Gerente;6839.98;;;;;
9251;Volume 10k;Batimento Total;Batido;9251;João Felipe da Rosa;nporto@example.org;2007-03-09;Analista;6577.54;;;;;
9252;Volume 10k;Batimento Total;Batido;9252;Bruna Carvalho;caldeiracamila@example.net;2004-05-27;Diretor;5842.67;;;;;
9253;Volume 10k;Batimento Total;Batido;9253;Alexia Alves;lfreitas@example.com;2019-10-30;Analista;6197.34;;;;;
9254;Volume 10k;Batimento Total;Batido;9254;Lara Souza;mourasarah@example.com;2013-09-23;Gerente;7562.25;;;;;
9255;Volume 10k;Batimento Total;Batido;9255;Davi Luiz Vieira;jesusotavio@example.org;2004-12-06;Analista;9899.55;;;;;
9256;Volume 10k;Batimento Total;Batido;9256;Nicolas Jesus;pedro-miguelda-rosa@example.com;1996-02-18;Diretor;5313.73;;;;;
9257;Volume 10k;Batimento Total;Batido;9257;Leandro Nunes;pedro-lucas66@example.org;2011-04-10;Analista;9562.19;;;;;
9258;Volume 10k;Batimento Total;Batido;9258;Olivia Viana;emanuellada-costa@example.com;2007-05-09;Analista;7886.5;;;;;
9259;Volume 10k;Batimento Total;Batido;9259;Gabrielly Teixeira;maite17@example.org;1994-05-10;Diretor;5807.64;;;;;
9260;Volume 10k;Batimento Total;Batido;9260;Ana Julia Rodrigues;marcelafarias@example.com;1993-09-13;Gerente;8507.15;;;;;
9261;Volume 10k;Batimento Total;Batido;9261;Gustavo Henrique Moura;nascimentohelena@example.com;2013-01-27;Diretor;6810.1;;;;;
9262;Volume 10k;Batimento Total;Batido;9262;Nina Moraes;thomas54@example.com;2016-03-11;Gerente;9874.11;;;;;
9263;Volume 10k;Batimento Total;Batido;9263;Maria Clara Vieira;luiz-otavio32@example.net;1994-05-05;Gerente;5770.97;;;;;
9264;Volume 10k;Batimento Total;Batido;9264;Isabel Rocha;henrique05@example.org;1996-09-09;Analista;8855.73;;;;;
9265;Volume 10k;Batimento Total;Batido;9265;Juliana da Cruz;ynascimento@example.net;1996-10-06;Analista;7415.97;;;;;
9266;Volume 10k;Batimento Total;Batido;9266;Bianca Barros;nicole68@example.org;2022-05-08;Gerente;7972.5;;;;;
9267;Volume 10k;Batimento Total;Batido;9267;João Gabriel Freitas;antonioalves@example.org;2002-06-22;Diretor;7490.2;;;;;
9268;Volume 10k;Batimento Total;Batido;9268;Kamilly da Mata;sofiasales@example.net;2001-12-03;Analista;7979.63;;;;;
9269;Volume 10k;Batimento Total;Batido;9269;Luiz Felipe Cardoso;dfreitas@example.com;2000-07-06;Diretor;9702.55;;;;;
9270;Volume 10k;Batimento Total;Batido;9270;Lucas Gabriel Cunha;alicia03@example.org;2014-12-18;Analista;7086.62;;;;;
9271;Volume 10k;Batimento Total;Batido;9271;Theo Pires;felipemelo@example.org;2010-01-30;Diretor;9450.78;;;;;
9272;Volume 10k;Batimento Total;Batido;9272;Samuel Moreira;lfernandes@example.com;2016-03-31;Diretor;9477.99;;;;;
9273;Volume 10k;Batimento Total;Batido;9273;Laura Silveira;isabel87@example.org;2007-10-20;Gerente;5474.83;;;;;
9274;Volume 10k;Batimento Total;Batido;9274;Francisco Gonçalves;otavio07@example.net;2004-09-23;Analista;8348.8;;;;;
9275;Volume 10k;Batimento Total;Batido;9275;Marcelo Costela;tteixeira@example.net;1997-02-12;Diretor;5862.79;;;;;
9276;Volume 10k;Batimento Total;Batido;9276;Letícia Cunha;igomes@example.org;1997-06-14;Gerente;7972.19;;;;;
9277;Volume 10k;Batimento Total;Batido;9277;Joana Lopes;marina75@example.net;2017-02-19;Gerente;8959.43;;;;;
9278;Volume 10k;Batimento Total;Batido;9278;Maria Luiza Pinto;da-rosaluna@example.com;2010-06-15;Diretor;6788.14;;;;;
9279;Volume 10k;Batimento Total;Batido;9279;Davi Lucca Cardoso;leandromartins@example.com;2006-10-01;Diretor;8540.79;;;;;
9280;Volume 10k;Batimento Total;Batido;9280;Ana Beatriz Costa;correiacaio@example.com;2005-09-25;Analista;9499.47;;;;;
9281;Volume 10k;Batimento Total;Batido;9281;Felipe Pinto;clarice88@example.org;2005-12-31;Diretor;6220.7;;;;;
9282;Volume 10k;Batimento Total;Batido;9282;Alexandre Novaes;srodrigues@example.net;2002-11-09;Diretor;5958.72;;;;;
9283;Volume 10k;Batimento Total;Batido;9283;Pedro Henrique Porto;moreiraerick@example.net;1996-05-24;Diretor;7948.4;;;;;
9284;Volume 10k;Batimento Total;Batido;9284;Carlos Eduardo Moreira;goncalvesnina@example.com;2020-10-12;Gerente;6013.1;;;;;
9285;Volume 10k;Batimento Total;Batido;9285;Natália da Mata;kevinnogueira@example.com;2000-08-21;Gerente;6813.48;;;;;
9286;Volume 10k;Batimento Total;Batido;9286;Bianca Cardoso;alvessofia@example.com;2012-08-15;Diretor;6316.82;;;;;
9287;Volume 10k;Batimento Total;Batido;9287;Luiza Aragão;mendeslevi@example.com;2015-10-28;Diretor;8935.96;;;;;
9288;Volume 10k;Batimento Total;Batido;9288;Bryan Caldeira;bernardoaraujo@example.org;1993-03-31;Gerente;5075.92;;;;;
9289;Volume 10k;Batimento Total;Batido;9289;Maria Fernanda Santos;stellagoncalves@example.com;1993-01-07;Analista;8385.29;;;;;
9290;Volume 10k;Batimento Total;Batido;9290;Emanuelly Freitas;lunacardoso@example.net;1994-12-16;Diretor;7070.5;;;;;
9291;Volume 10k;Batimento Total;Batido;9291;Breno da Cruz;brenocarvalho@example.net;1995-08-21;Gerente;6979.54;;;;;
9292;Volume 10k;Batimento Total;Batido;9292;Stephany Costela;pedrobarbosa@example.net;1994-11-03;Diretor;7064.75;;;;;
9293;Volume 10k;Batimento Total;Batido;9293;Henrique Santos;luiz-fernandoda-costa@example.org;1999-04-23;Analista;9543.53;;;;;
9294;Volume 10k;Batimento Total;Batido;9294;Valentina Costela;moreiradaniela@example.org;1993-05-05;Analista;9553.2;;;;;
9295;Volume 10k;Batimento Total;Batido;9295;Guilherme da Conceição;milena22@example.com;2019-09-12;Gerente;5652.22;;;;;
9296;Volume 10k;Batimento Total;Batido;9296;João Vitor Correia;costelakamilly@example.net;2005-07-04;Diretor;9574.38;;;;;
9297;Volume 10k;Batimento Total;Batido;9297;Diego Cardoso;emanuelcastro@example.com;2009-11-21;Diretor;5793.72;;;;;
9298;Volume 10k;Batimento Total;Batido;9298;Gustavo Henrique Rocha;ribeiropedro-henrique@example.net;1993-10-30;Analista;6233.98;;;;;
9299;Volume 10k;Batimento Total;Batido;9299;Theo da Cruz;xmoura@example.org;2017-04-20;Gerente;9617.58;;;;;
9300;Volume 10k;Batimento Total;Batido;9300;Cauã da Luz;rebeca69@example.net;2009-10-19;Gerente;5109.73;;;;;
9301;Volume 10k;Batimento Total;Batido;9301;Yuri da Cruz;pereiraisabel@example.org;1998-05-31;Gerente;7854.51;;;;;
9302;Volume 10k;Batimento Total;Batido;9302;Pedro Lucas Duarte;jfarias@example.org;2013-08-06;Diretor;6132.65;;;;;
9303;Volume 10k;Batimento Total;Batido;9303;Emanuelly da Cruz;maitelima@example.net;2021-07-03;Gerente;7847.13;;;;;
9304;Volume 10k;Batimento Total;Batido;9304;Maria Vitória Duarte;ramosvitor-hugo@example.net;1997-04-14;Analista;9572.8;;;;;
9305;Volume 10k;Batimento Total;Batido;9305;Emanuelly Pinto;marinalopes@example.com;2008-02-22;Diretor;9250.5;;;;;
9306;Volume 10k;Batimento Total;Batido;9306;Ana Júlia Barbosa;da-rochagustavo-henrique@example.org;2014-07-04;Analista;8832.82;;;;;
9307;Volume 10k;Batimento Total;Batido;9307;Bruna Fogaça;isilveira@example.net;2011-06-22;Analista;9214.68;;;;;
9308;Volume 10k;Batimento Total;Batido;9308;Ana Carolina da Paz;luizacaldeira@example.com;2006-10-04;Diretor;6178.5;;;;;
9309;Volume 10k;Batimento Total;Batido;9309;Maria Sophia Oliveira;moraesisis@example.org;1994-11-30;Gerente;7749.76;;;;;
9310;Volume 10k;Batimento Total;Batido;9310;Letícia Barbosa;lucca03@example.com;2015-09-14;Analista;9286.91;;;;;
9311;Volume 10k;Batimento Total;Batido;9311;Marcela Souza;da-rochalucas-gabriel@example.net;2020-11-01;Gerente;7459.33;;;;;
9312;Volume 10k;Batimento Total;Batido;9312;Vitor Gabriel Rodrigues;barbara78@example.com;2012-11-09;Diretor;8337.45;;;;;
