Id;Parente;Conciliacao;Regra;Status;Codigo;Nome;Email;Data;Cargo;Salario;Nome (Diferenca);Email (Diferenca);Data (Diferenca);Cargo (Diferenca);Salario (Diferenca);
7778;7778;Volume 10k;Agencia/Conta;Matched;7778;Larissa Vieira;vieirapietro@example.com;1993-07-06;Gerente;6302.84;;;;;;
7779;7779;Volume 10k;Agencia/Conta;Matched;7779;Emanuel da Cunha;kaiquesales@example.com;2014-02-22;Analista;9004.6;;;;;;
7780;7780;Volume 10k;Agencia/Conta;Matched;7780;Ana Sophia Jesus;teixeirabrenda@example.com;2012-04-07;Diretor;7645.97;;;;;;
7781;7781;Volume 10k;Agencia/Conta;Matched;7781;Eduardo Jesus;qaraujo@example.org;2015-10-28;Diretor;8609.23;;;;;;
7782;7782;Volume 10k;Agencia/Conta;Matched;7782;Cec�lia da Cruz;da-rochaamanda@example.com;2001-02-27;Gerente;5421.99;;;;;;
7783;7783;Volume 10k;Agencia/Conta;Matched;7783;Clarice Ramos;enzo-gabriel96@example.org;1999-01-06;Diretor;6165.35;;;;;;
7784;7784;Volume 10k;Agencia/Conta;Matched;7784;Bianca Costa;dramos@example.org;1997-03-22;Analista;5366.57;;;;;;
7785;7785;Volume 10k;Agencia/Conta;Matched;7785;Sophia Ferreira;cviana@example.net;1994-04-30;Analista;6619.43;;;;;;
7786;7786;Volume 10k;Agencia/Conta;Matched;7786;Cau� Moraes;aazevedo@example.org;2021-05-14;Diretor;7632.97;;;;;;
7787;7787;Volume 10k;Agencia/Conta;Matched;7787;Jo�o Vitor Souza;catarina91@example.net;2013-10-31;Diretor;6360.7;;;;;;
7788;7788;Volume 10k;Agencia/Conta;Matched;7788;Ana Laura Cavalcanti;davi-luccada-rocha@example.net;2002-09-11;Analista;9318.46;;;;;;
7789;7789;Volume 10k;Agencia/Conta;Matched;7789;Yago Fernandes;marcos-viniciusaraujo@example.org;1996-06-15;Gerente;9381.38;;;;;;
7790;7790;Volume 10k;Agencia/Conta;Matched;7790;Nathan Barbosa;mourathales@example.org;2014-05-25;Gerente;7086.98;;;;;;
7791;7791;Volume 10k;Agencia/Conta;Matched;7791;Maria Cec�lia Carvalho;rodrigoalves@example.org;2004-01-16;Analista;5320.99;;;;;;
7792;7792;Volume 10k;Agencia/Conta;Matched;7792;Emanuel da Luz;mirella76@example.net;2010-05-06;Diretor;6977.55;;;;;;
7793;7793;Volume 10k;Agencia/Conta;Matched;7793;Lucas Costela;silvaana-livia@example.net;2012-07-04;Diretor;6937.65;;;;;;
7794;7794;Volume 10k;Agencia/Conta;Matched;7794;Stella Moura;ksilveira@example.com;1994-12-18;Gerente;7146.27;;;;;;
7795;7795;Volume 10k;Agencia/Conta;Matched;7795;Lucas Gabriel Foga�a;novaesjoao-lucas@example.net;2021-12-17;Diretor;6520.65;;;;;;
7796;7796;Volume 10k;Agencia/Conta;Matched;7796;Lara da Paz;rmoraes@example.com;1996-02-08;Gerente;5075.79;;;;;;
7797;7797;Volume 10k;Agencia/Conta;Matched;7797;Ana Laura da Paz;da-motalivia@example.com;1995-10-02;Diretor;7442.86;;;;;;
7798;7798;Volume 10k;Agencia/Conta;Matched;7798;Mirella Monteiro;milenalima@example.org;1993-05-08;Diretor;9552.22;;;;;;
7799;7799;Volume 10k;Agencia/Conta;Matched;7799;Davi Lucca das Neves;pireskevin@example.com;2008-07-10;Analista;8724.67;;;;;;
7800;7800;Volume 10k;Agencia/Conta;Matched;7800;Helo�sa Porto;danielacostela@example.net;2007-04-19;Diretor;5383.8;;;;;;
7801;7801;Volume 10k;Agencia/Conta;Matched;7801;Evelyn Souza;breno93@example.org;2009-11-25;Diretor;6693.38;;;;;;
7802;7802;Volume 10k;Agencia/Conta;Matched;7802;Eduardo Novaes;correiastephany@example.net;2018-04-14;Diretor;9175.75;;;;;;
7803;7803;Volume 10k;Agencia/Conta;Matched;7803;Yuri Moreira;joanaaraujo@example.net;2003-03-02;Gerente;6902.4;;;;;;
7804;7804;Volume 10k;Agencia/Conta;Matched;7804;Vitor Silva;znovaes@example.net;1998-09-02;Analista;6468.87;;;;;;
7805;7805;Volume 10k;Agencia/Conta;Matched;7805;Ot�vio Oliveira;da-motaemanuel@example.org;2011-11-03;Gerente;6305.75;;;;;;
7806;7806;Volume 10k;Agencia/Conta;Matched;7806;Luiz Fernando Costa;da-luzalexandre@example.com;1994-12-24;Diretor;6916.0;;;;;;
7807;7807;Volume 10k;Agencia/Conta;Matched;7807;Cau� Nogueira;marceladas-neves@example.com;1994-08-22;Analista;5798.21;;;;;;
7808;7808;Volume 10k;Agencia/Conta;Matched;7808;Clarice da Concei��o;gomesgabriela@example.com;2003-03-25;Analista;8209.32;;;;;;
7809;7809;Volume 10k;Agencia/Conta;Matched;7809;Vitor das Neves;salesmaria-eduarda@example.net;2012-09-17;Diretor;5356.52;;;;;;
7810;7810;Volume 10k;Agencia/Conta;Matched;7810;Luiz Henrique Nascimento;mpereira@example.net;2004-01-01;Gerente;9167.32;;;;;;
7811;7811;Volume 10k;Agencia/Conta;Matched;7811;Maria Caldeira;pireseduardo@example.net;2010-06-15;Diretor;7792.4;;;;;;
7812;7812;Volume 10k;Agencia/Conta;Matched;7812;Ant�nio Barbosa;maria-ceciliada-costa@example.net;2008-08-30;Diretor;9810.63;;;;;;
7813;7813;Volume 10k;Agencia/Conta;Matched;7813;Luiz Ot�vio Pinto;ana70@example.org;2011-02-21;Diretor;9954.38;;;;;;
7814;7814;Volume 10k;Agencia/Conta;Matched;7814;Maria Julia Farias;jdias@example.com;2019-10-10;Diretor;8620.42;;;;;;
7815;7815;Volume 10k;Agencia/Conta;Matched;7815;Lucas Gabriel Foga�a;odias@example.net;2009-08-16;Gerente;8311.62;;;;;;
7816;7816;Volume 10k;Agencia/Conta;Matched;7816;Lav�nia da Rocha;miguel41@example.com;1998-10-21;Diretor;7451.39;;;;;;
7817;7817;Volume 10k;Agencia/Conta;Matched;7817;Anthony Melo;souzacaua@example.org;2007-12-24;Diretor;9780.32;;;;;;
7818;7818;Volume 10k;Agencia/Conta;Matched;7818;Jo�o Castro;da-costahelena@example.com;2010-06-12;Analista;7520.8;;;;;;
7819;7819;Volume 10k;Agencia/Conta;Matched;7819;Vitor Gabriel Mendes;leticia38@example.com;2009-08-20;Diretor;7565.39;;;;;;
7820;7820;Volume 10k;Agencia/Conta;Matched;7820;Theo da Rocha;vitor85@example.org;2005-01-27;Diretor;5502.57;;;;;;
7821;7821;Volume 10k;Agencia/Conta;Matched;7821;Ben�cio Santos;mirellabarbosa@example.com;2018-08-29;Analista;9014.69;;;;;;
7822;7822;Volume 10k;Agencia/Conta;Matched;7822;Bianca Ramos;wduarte@example.org;1995-10-25;Analista;8236.5;;;;;;
7823;7823;Volume 10k;Agencia/Conta;Matched;7823;Levi Ara�jo;ecaldeira@example.org;2020-11-07;Analista;5512.49;;;;;;
7824;7824;Volume 10k;Agencia/Conta;Matched;7824;Ana J�lia Freitas;nunesgabriela@example.com;2000-11-08;Analista;6125.52;;;;;;
7825;7825;Volume 10k;Agencia/Conta;Matched;7825;Helo�sa Teixeira;heitorda-luz@example.com;2016-12-18;Gerente;7998.3;;;;;;
7826;7826;Volume 10k;Agencia/Conta;Matched;7826;Paulo Duarte;isaacda-mata@example.net;2011-01-07;Analista;7989.92;;;;;;
7827;7827;Volume 10k;Agencia/Conta;Matched;7827;Clarice Souza;xmoura@example.net;1999-07-29;Analista;6492.33;;;;;;
7828;7828;Volume 10k;Agencia/Conta;Matched;7828;Maria Luiza Costa;wgoncalves@example.com;2001-03-29;Analista;5159.9;;;;;;
7829;7829;Volume 10k;Agencia/Conta;Matched;7829;Vitor Campos;feliperodrigues@example.com;2012-10-23;Analista;5254.45;;;;;;
7830;7830;Volume 10k;Agencia/Conta;Matched;7830;Marcos Vinicius Porto;mourayuri@example.org;2012-08-07;Diretor;6193.56;;;;;;
7831;7831;Volume 10k;Agencia/Conta;Matched;7831;Helo�sa Gon�alves;ferreiraryan@example.org;2016-09-12;Analista;7905.7;;;;;;
7832;7832;Volume 10k;Agencia/Conta;Matched;7832;Yago Santos;nicolas99@example.org;2021-10-06;Gerente;8337.5;;;;;;
7833;7833;Volume 10k;Agencia/Conta;Matched;7833;Sofia da Luz;piresisis@example.org;1993-08-23;Analista;5761.86;;;;;;
7834;7834;Volume 10k;Agencia/Conta;Matched;7834;Beatriz Monteiro;fmoreira@example.net;2008-09-18;Analista;7668.83;;;;;;
7835;7835;Volume 10k;Agencia/Conta;Matched;7835;Eloah da Paz;da-motaheitor@example.org;2006-12-15;Gerente;6952.45;;;;;;
7836;7836;Volume 10k;Agencia/Conta;Matched;7836;Nat�lia Cavalcanti;levigoncalves@example.com;2020-07-18;Gerente;5483.93;;;;;;
7837;7837;Volume 10k;Agencia/Conta;Matched;7837;Maria Cec�lia Almeida;da-cruzelisa@example.org;1997-03-08;Diretor;9357.5;;;;;;
7838;7838;Volume 10k;Agencia/Conta;Matched;7838;Lorenzo Moraes;davi-lucasaraujo@example.org;2008-02-22;Analista;5883.6;;;;;;
7839;7839;Volume 10k;Agencia/Conta;Matched;7839;Davi Lucca Farias;bfernandes@example.net;2014-09-02;Analista;5200.5;;;;;;
7840;7840;Volume 10k;Agencia/Conta;Matched;7840;Luiz Ot�vio Pires;brezende@example.net;2017-03-10;Diretor;5429.81;;;;;;
7841;7841;Volume 10k;Agencia/Conta;Matched;7841;Breno Arag�o;fariasluiz-otavio@example.org;2002-06-04;Diretor;6664.0;;;;;;
7842;7842;Volume 10k;Agencia/Conta;Matched;7842;Ana Carolina Nunes;araujomelissa@example.com;2010-10-01;Gerente;7772.12;;;;;;
7843;7843;Volume 10k;Agencia/Conta;Matched;7843;Vitor Gabriel Pires;rodriguesvitor@example.com;2010-04-13;Diretor;5298.65;;;;;;
7844;7844;Volume 10k;Agencia/Conta;Matched;7844;Elisa Ribeiro;joanacardoso@example.org;2017-03-05;Analista;5440.21;;;;;;
7845;7845;Volume 10k;Agencia/Conta;Matched;7845;Isabelly Ramos;joao-lucas48@example.org;2012-05-21;Analista;6726.5;;;;;;
7846;7846;Volume 10k;Agencia/Conta;Matched;7846;Kevin Ara�jo;da-luzthiago@example.org;2018-08-19;Gerente;7010.68;;;;;;
7847;7847;Volume 10k;Agencia/Conta;Matched;7847;Vinicius Peixoto;santosrebeca@example.net;1996-08-03;Gerente;9514.25;;;;;;
7848;7848;Volume 10k;Agencia/Conta;Matched;7848;Luiz Gustavo Martins;msantos@example.com;2002-03-12;Analista;7577.72;;;;;;
7849;7849;Volume 10k;Agencia/Conta;Matched;7849;Pedro Miguel Moreira;alanada-rosa@example.com;2017-03-18;Gerente;8528.74;;;;;;
7850;7850;Volume 10k;Agencia/Conta;Matched;7850;Paulo Melo;faragao@example.org;2002-03-18;Analista;6091.41;;;;;;
7851;7851;Volume 10k;Agencia/Conta;Matched;7851;Daniela Rodrigues;silvavitor-gabriel@example.org;2017-07-24;Diretor;5257.89;;;;;;
7852;7852;Volume 10k;Agencia/Conta;Matched;7852;Gustavo Henrique Melo;oalves@example.org;1995-01-02;Gerente;9816.35;;;;;;
7853;7853;Volume 10k;Agencia/Conta;Matched;7853;Giovanna Martins;joao-lucasmendes@example.org;2021-12-01;Gerente;5389.0;;;;;;
7854;7854;Volume 10k;Agencia/Conta;Matched;7854;Fernando Ribeiro;vmonteiro@example.net;2008-06-02;Diretor;8146.48;;;;;;
7855;7855;Volume 10k;Agencia/Conta;Matched;7855;Joaquim Melo;isissantos@example.org;2011-06-25;Analista;7859.38;;;;;;
7856;7856;Volume 10k;Agencia/Conta;Matched;7856;Vitor Viana;stephany19@example.net;2016-03-07;Diretor;5116.75;;;;;;
7857;7857;Volume 10k;Agencia/Conta;Matched;7857;Cau� da Luz;milena97@example.org;2001-06-04;Gerente;9313.35;;;;;;
7858;7858;Volume 10k;Agencia/Conta;Matched;7858;Lucas Ramos;henriquelopes@example.org;2004-12-15;Gerente;9755.11;;;;;;
7859;7859;Volume 10k;Agencia/Conta;Matched;7859;Pedro Nunes;vitor-gabriel26@example.com;2020-11-22;Diretor;6357.4;;;;;;
7860;7860;Volume 10k;Agencia/Conta;Matched;7860;Melissa Campos;caroline11@example.net;2015-05-01;Analista;8876.19;;;;;;
7861;7861;Volume 10k;Agencia/Conta;Matched;7861;Isis Fernandes;lgoncalves@example.net;2002-09-23;Gerente;6187.54;;;;;;
7862;7862;Volume 10k;Agencia/Conta;Matched;7862;Brenda Cunha;wpires@example.org;1997-03-24;Analista;9416.19;;;;;;
7863;7863;Volume 10k;Agencia/Conta;Matched;7863;Joaquim Campos;theogomes@example.org;1996-07-26;Diretor;7238.99;;;;;;
7864;7864;Volume 10k;Agencia/Conta;Matched;7864;Nathan Alves;peixotonathan@example.com;2013-06-20;Diretor;5011.33;;;;;;
7865;7865;Volume 10k;Agencia/Conta;Matched;7865;Maria Luiza Gon�alves;isadorada-paz@example.org;2006-10-13;Gerente;6399.53;;;;;;
7866;7866;Volume 10k;Agencia/Conta;Matched;7866;Camila Sales;rnascimento@example.net;2014-03-12;Analista;6797.22;;;;;;
7867;7867;Volume 10k;Agencia/Conta;Matched;7867;Marina Lima;livia08@example.com;2019-11-18;Diretor;6479.6;;;;;;
7868;7868;Volume 10k;Agencia/Conta;Matched;7868;Isabella Barbosa;natalia18@example.net;2015-10-17;Analista;6459.57;;;;;;
7869;7869;Volume 10k;Agencia/Conta;Matched;7869;Agatha Porto;benicio54@example.com;2001-01-13;Gerente;5992.31;;;;;;
7870;7870;Volume 10k;Agencia/Conta;Matched;7870;Kevin Barros;dgoncalves@example.com;2000-10-25;Analista;5846.57;;;;;;
7871;7871;Volume 10k;Agencia/Conta;Matched;7871;Jo�o Guilherme Moura;peixotomilena@example.org;2003-12-24;Analista;7245.8;;;;;;
7872;7872;Volume 10k;Agencia/Conta;Matched;7872;Juan Cardoso;da-rosaluiz-henrique@example.org;1997-02-08;Analista;9926.71;;;;;;
7873;7873;Volume 10k;Agencia/Conta;Matched;7873;Vitor Gabriel Fernandes;lucascunha@example.com;2002-12-05;Diretor;6674.62;;;;;;
7874;7874;Volume 10k;Agencia/Conta;Matched;7874;Ana J�lia Foga�a;ana-laurasantos@example.com;2015-08-21;Analista;9993.12;;;;;;
7875;7875;Volume 10k;Agencia/Conta;Matched;7875;Kevin Fernandes;rda-cunha@example.org;2001-01-11;Diretor;9730.2;;;;;;
7876;7876;Volume 10k;Agencia/Conta;Matched;7876;Helena Santos;marianeda-cunha@example.org;2006-10-28;Diretor;7484.65;;;;;;
7877;7877;Volume 10k;Agencia/Conta;Matched;7877;Maria Vit�ria Pires;mnovaes@example.org;2006-11-20;Diretor;8269.15;;;;;;
7878;7878;Volume 10k;Agencia/Conta;Matched;7878;La�s Viana;brocha@example.com;2011-03-29;Diretor;7175.52;;;;;;
7879;7879;Volume 10k;Agencia/Conta;Matched;7879;Eloah da Rocha;thales89@example.org;2016-07-21;Analista;5476.75;;;;;;
7880;7880;Volume 10k;Agencia/Conta;Matched;7880;Erick Nogueira;camposbreno@example.net;2000-08-29;Analista;5284.81;;;;;;
7881;7881;Volume 10k;Agencia/Conta;Matched;7881;Clara Pereira;da-motaisabella@example.net;2014-01-17;Analista;9334.94;;;;;;
7882;7882;Volume 10k;Agencia/Conta;Matched;7882;Let�cia Barbosa;silveirabreno@example.net;2008-07-19;Gerente;5586.19;;;;;;
7883;7883;Volume 10k;Agencia/Conta;Matched;7883;Paulo Nogueira;qda-conceicao@example.com;1994-02-08;Diretor;8847.81;;;;;;
7884;7884;Volume 10k;Agencia/Conta;Matched;7884;Ana Caldeira;augusto14@example.net;1996-04-05;Gerente;5998.77;;;;;;
7885;7885;Volume 10k;Agencia/Conta;Matched;7885;Thiago Moura;zaragao@example.com;1992-09-24;Analista;6232.86;;;;;;
7886;7886;Volume 10k;Agencia/Conta;Matched;7886;Lucas Moreira;vicente03@example.net;2019-11-19;Analista;5493.59;;;;;;
7887;7887;Volume 10k;Agencia/Conta;Matched;7887;Alexia Vieira;ecavalcanti@example.net;1998-12-01;Analista;6224.7;;;;;;
7888;7888;Volume 10k;Agencia/Conta;Matched;7888;Erick da Mata;wmelo@example.org;2015-04-04;Analista;7449.59;;;;;;
7889;7889;Volume 10k;Agencia/Conta;Matched;7889;Catarina Rocha;barbosamatheus@example.com;1993-10-31;Diretor;6511.52;;;;;;
7890;7890;Volume 10k;Agencia/Conta;Matched;7890;Maria Fernanda Alves;msilva@example.net;1994-12-11;Gerente;8145.24;;;;;;
7891;7891;Volume 10k;Agencia/Conta;Matched;7891;Ana Julia Nogueira;almeidapietro@example.org;2007-08-02;Analista;5213.65;;;;;;
7892;7892;Volume 10k;Agencia/Conta;Matched;7892;Cau� Silveira;limajoao-lucas@example.com;1993-11-14;Gerente;7586.1;;;;;;
7893;7893;Volume 10k;Agencia/Conta;Matched;7893;Marcos Vinicius Freitas;kda-paz@example.net;2017-01-18;Gerente;6821.7;;;;;;
7894;7894;Volume 10k;Agencia/Conta;Matched;7894;Joaquim Peixoto;paulo70@example.com;1996-08-27;Gerente;9135.29;;;;;;
7895;7895;Volume 10k;Agencia/Conta;Matched;7895;Maria Fernanda Ramos;kamillybarbosa@example.org;1993-09-01;Gerente;9411.35;;;;;;
7896;7896;Volume 10k;Agencia/Conta;Matched;7896;Francisco da Cruz;limabreno@example.org;1994-10-05;Diretor;7384.2;;;;;;
7897;7897;Volume 10k;Agencia/Conta;Matched;7897;Kamilly da Rosa;noah35@example.com;1992-07-14;Diretor;5775.7;;;;;;
7898;7898;Volume 10k;Agencia/Conta;Matched;7898;Elisa da Rocha;araujomaysa@example.com;2016-08-28;Diretor;8125.73;;;;;;
7899;7899;Volume 10k;Agencia/Conta;Matched;7899;Stella Costa;mendesvicente@example.net;1999-12-27;Gerente;7424.12;;;;;;
7900;7900;Volume 10k;Agencia/Conta;Matched;7900;Julia Moura;joaquimnunes@example.net;2022-04-28;Analista;8822.92;;;;;;
7901;7901;Volume 10k;Agencia/Conta;Matched;7901;Renan Farias;agathamelo@example.net;2003-01-18;Gerente;7549.33;;;;;;
7902;7902;Volume 10k;Agencia/Conta;Matched;7902;Leandro Ferreira;luiz-miguel67@example.org;2012-10-20;Diretor;6994.27;;;;;;
7903;7903;Volume 10k;Agencia/Conta;Matched;7903;Maria Clara Rodrigues;igor57@example.net;2001-08-14;Diretor;8179.54;;;;;;
7904;7904;Volume 10k;Agencia/Conta;Matched;7904;Mariane Porto;freitasdavi@example.net;1992-12-20;Analista;7794.85;;;;;;
7905;7905;Volume 10k;Agencia/Conta;Matched;7905;Enrico Moura;pedro-miguel39@example.org;1994-12-20;Gerente;5350.41;;;;;;
7906;7906;Volume 10k;Agencia/Conta;Matched;7906;Noah Moreira;maria-julia16@example.com;2007-08-05;Gerente;5394.2;;;;;;
7907;7907;Volume 10k;Agencia/Conta;Matched;7907;Isaac Viana;da-pazmariana@example.net;2004-07-30;Analista;7335.78;;;;;;
7908;7908;Volume 10k;Agencia/Conta;Matched;7908;Emanuelly Ribeiro;sribeiro@example.org;2018-05-08;Gerente;7846.26;;;;;;
7909;7909;Volume 10k;Agencia/Conta;Matched;7909;Raquel Oliveira;matheusda-costa@example.com;2017-09-06;Analista;7058.58;;;;;;
7910;7910;Volume 10k;Agencia/Conta;Matched;7910;Pedro Henrique Fernandes;sabrina37@example.org;2018-02-08;Gerente;8706.87;;;;;;
7911;7911;Volume 10k;Agencia/Conta;Matched;7911;Andr� Pinto;da-rosaisis@example.org;2013-03-06;Diretor;8334.4;;;;;;
7912;7912;Volume 10k;Agencia/Conta;Matched;7912;Gustavo Henrique Novaes;ida-conceicao@example.com;1996-05-08;Gerente;5564.36;;;;;;
7913;7913;Volume 10k;Agencia/Conta;Matched;7913;Pedro Lucas Cavalcanti;luanasantos@example.net;2008-11-23;Diretor;7133.54;;;;;;
7914;7914;Volume 10k;Agencia/Conta;Matched;7914;Lucca Mendes;uduarte@example.com;2008-07-17;Analista;6084.76;;;;;;
7915;7915;Volume 10k;Agencia/Conta;Matched;7915;Vinicius da Mata;maria-alice03@example.net;2000-01-10;Diretor;6116.68;;;;;;
7916;7916;Volume 10k;Agencia/Conta;Matched;7916;Jo�o Lucas Pinto;fcosta@example.net;2018-02-21;Diretor;6142.67;;;;;;
7917;7917;Volume 10k;Agencia/Conta;Matched;7917;Lara Nunes;novaesamanda@example.com;2020-06-01;Diretor;8900.48;;;;;;
7918;7918;Volume 10k;Agencia/Conta;Matched;7918;Melissa Nascimento;levida-luz@example.com;2019-06-21;Gerente;6145.56;;;;;;
7919;7919;Volume 10k;Agencia/Conta;Matched;7919;Rafaela Cardoso;mariana54@example.org;1995-08-12;Analista;5401.92;;;;;;
7920;7920;Volume 10k;Agencia/Conta;Matched;7920;Ben�cio Peixoto;eduardacavalcanti@example.com;2019-04-29;Analista;7364.47;;;;;;
7921;7921;Volume 10k;Agencia/Conta;Matched;7921;Cau� Arag�o;livianovaes@example.org;2018-09-15;Diretor;5718.96;;;;;;
7922;7922;Volume 10k;Agencia/Conta;Matched;7922;Murilo Correia;da-motaleonardo@example.org;2019-06-17;Gerente;7028.86;;;;;;
7923;7923;Volume 10k;Agencia/Conta;Matched;7923;Mait� Pereira;camposbruna@example.com;2019-12-29;Gerente;6955.82;;;;;;
7924;7924;Volume 10k;Agencia/Conta;Matched;7924;Anthony Costa;tda-conceicao@example.com;2005-09-10;Gerente;9616.97;;;;;;
7925;7925;Volume 10k;Agencia/Conta;Matched;7925;Olivia Moreira;lucas-gabrielalmeida@example.net;1997-10-08;Diretor;7227.3;;;;;;
7926;7926;Volume 10k;Agencia/Conta;Matched;7926;Maria Clara Oliveira;carvalhobreno@example.net;2019-07-05;Gerente;8416.4;;;;;;
7927;7927;Volume 10k;Agencia/Conta;Matched;7927;Eloah Farias;clariceramos@example.com;1999-03-04;Analista;5613.69;;;;;;
7928;7928;Volume 10k;Agencia/Conta;Matched;7928;Joana Ramos;lara64@example.org;2000-04-01;Analista;9458.97;;;;;;
7929;7929;Volume 10k;Agencia/Conta;Matched;7929;Yasmin Pinto;caragao@example.com;2009-01-10;Diretor;8245.13;;;;;;
7930;7930;Volume 10k;Agencia/Conta;Matched;7930;Heitor Pereira;davi-lucasoliveira@example.net;1997-08-01;Analista;7065.64;;;;;;
7931;7931;Volume 10k;Agencia/Conta;Matched;7931;Anthony Mendes;rodriguesana-vitoria@example.net;2002-05-22;Diretor;8194.9;;;;;;
7932;7932;Volume 10k;Agencia/Conta;Matched;7932;Jo�o Miguel Oliveira;hmelo@example.net;2021-01-12;Diretor;7860.84;;;;;;
7933;7933;Volume 10k;Agencia/Conta;Matched;7933;Daniela Silveira;jda-mota@example.net;2022-04-22;Gerente;7412.7;;;;;;
7934;7934;Volume 10k;Agencia/Conta;Matched;7934;Eduardo Campos;da-costalaura@example.com;2002-12-08;Diretor;6042.49;;;;;;
7935;7935;Volume 10k;Agencia/Conta;Matched;7935;Lorenzo Moraes;raul37@example.org;2021-09-03;Analista;6744.71;;;;;;
7936;7936;Volume 10k;Agencia/Conta;Matched;7936;Jo�o Gabriel Cavalcanti;maria-clarasouza@example.org;2010-08-08;Gerente;7779.66;;;;;;
7937;7937;Volume 10k;Agencia/Conta;Matched;7937;Enzo Barros;gda-costa@example.org;2014-03-10;Gerente;8174.29;;;;;;
7938;7938;Volume 10k;Agencia/Conta;Matched;7938;Lav�nia Moreira;da-costalevi@example.net;2007-02-16;Diretor;5349.19;;;;;;
7939;7939;Volume 10k;Agencia/Conta;Matched;7939;Sabrina da Luz;gabrieldias@example.org;1996-03-15;Gerente;9954.43;;;;;;
7940;7940;Volume 10k;Agencia/Conta;Matched;7940;Henrique Ribeiro;costelagustavo-henrique@example.com;2005-04-10;Analista;7748.92;;;;;;
7941;7941;Volume 10k;Agencia/Conta;Matched;7941;Matheus Arag�o;da-cruzolivia@example.net;2022-05-13;Diretor;9207.64;;;;;;
7942;7942;Volume 10k;Agencia/Conta;Matched;7942;Ant�nio Silva;ana-luiza80@example.org;2016-08-28;Diretor;6536.57;;;;;;
7943;7943;Volume 10k;Agencia/Conta;Matched;7943;Ana Clara da Rocha;qaraujo@example.net;2019-05-10;Gerente;6303.48;;;;;;
7944;7944;Volume 10k;Agencia/Conta;Matched;7944;Esther da Mota;noliveira@example.net;1996-05-31;Gerente;7439.63;;;;;;
7945;7945;Volume 10k;Agencia/Conta;Matched;7945;Henrique Pires;almeidaleonardo@example.com;1995-11-07;Analista;9670.69;;;;;;
7946;7946;Volume 10k;Agencia/Conta;Matched;7946;Ana Carolina Oliveira;silvabeatriz@example.org;2003-06-17;Gerente;7865.67;;;;;;
7947;7947;Volume 10k;Agencia/Conta;Matched;7947;Pietra Cunha;davicorreia@example.com;2001-12-24;Gerente;9551.64;;;;;;
7948;7948;Volume 10k;Agencia/Conta;Matched;7948;Enrico Souza;eloah47@example.net;1995-08-20;Diretor;8647.42;;;;;;
7949;7949;Volume 10k;Agencia/Conta;Matched;7949;Ana Laura Ara�jo;erickgomes@example.net;2005-08-16;Diretor;8223.44;;;;;;
7950;7950;Volume 10k;Agencia/Conta;Matched;7950;Cau� Almeida;eramos@example.net;2020-05-15;Analista;8684.69;;;;;;
7951;7951;Volume 10k;Agencia/Conta;Matched;7951;Eduardo Freitas;pietrocaldeira@example.com;2004-01-26;Analista;9304.15;;;;;;
7952;7952;Volume 10k;Agencia/Conta;Matched;7952;Felipe Arag�o;da-cunhagabriel@example.com;2005-07-14;Analista;9186.92;;;;;;
7953;7953;Volume 10k;Agencia/Conta;Matched;7953;Yago da Cruz;gcostela@example.com;1996-11-05;Analista;7694.51;;;;;;
7954;7954;Volume 10k;Agencia/Conta;Matched;7954;Rebeca Moreira;lucasviana@example.com;2012-09-20;Diretor;5280.87;;;;;;
7955;7955;Volume 10k;Agencia/Conta;Matched;7955;Paulo Castro;aliceda-rocha@example.com;2018-06-24;Analista;9254.54;;;;;;
7956;7956;Volume 10k;Agencia/Conta;Matched;7956;Kaique Gomes;das-nevesbenjamin@example.net;2014-06-01;Diretor;7876.52;;;;;;
7957;7957;Volume 10k;Agencia/Conta;Matched;7957;L�via Monteiro;joao-felipe85@example.net;2006-10-05;Analista;6144.12;;;;;;
