Codigo; Nome; Email; Data; Cargo; Salario
8607;Ana Luiza Duarte;ymoreira@example.com;2014-08-20;Analista;7230.15;
8608;Amanda Cunha;augusto74@example.net;1995-12-17;Analista;9702.67;
8609;Kaique das Neves;ana-julia48@example.net;2007-01-31;Analista;6094.54;
8610;Juliana Barbosa;nathan77@example.com;2007-06-29;Gerente;6246.78;
8611;Stella Costela;alvesmilena@example.org;2007-09-18;Gerente;8567.15;
8612;Laís Campos;mda-rocha@example.org;1995-10-10;Gerente;9326.30;
8613;Pedro Henrique Gonçalves;raulazevedo@example.org;2003-05-21;Diretor;5369.12;
8614;Clara Moraes;vitor-hugooliveira@example.com;2010-11-11;Diretor;6337.58;
8615;Paulo Dias;luna10@example.org;1996-01-11;Analista;8962.12;
8616;Alexandre da Paz;fogacaeduarda@example.com;2009-11-06;Gerente;8137.65;
8617;Isis Nascimento;maite05@example.net;2005-06-06;Analista;5649.43;
8618;Lavínia Campos;plopes@example.com;2019-11-21;Gerente;7008.78;
8619;Kamilly Alves;lucca10@example.net;2011-04-23;Gerente;9818.91;
8620;Luiz Fernando Pereira;rafaelada-costa@example.org;2002-10-15;Gerente;5827.98;
8621;Ana Carolina Ramos;limalucca@example.net;2004-07-22;Gerente;7130.62;
8622;Enzo Souza;benjamin67@example.org;2002-10-05;Analista;5744.29;
8623;Eduarda Peixoto;maria-eduardagoncalves@example.com;2004-01-23;Gerente;8111.31;
8624;Emanuelly da Paz;xteixeira@example.net;1999-05-20;Analista;7984.50;
8625;Renan Vieira;rochadavi@example.com;2004-07-16;Analista;9937.67;
8626;Julia Lima;emanuella14@example.net;2020-08-16;Diretor;8997.81;
8627;Anthony da Cruz;costagabriel@example.com;2016-03-11;Diretor;6988.84;
8628;Sabrina da Cunha;da-rochanathan@example.net;2006-08-28;Gerente;7056.27;
8629;Pedro Porto;goncalvesanthony@example.com;2001-11-08;Diretor;9910.9;
8630;Thomas Silva;da-rochamariana@example.com;2014-11-08;Analista;6198.23;
8631;Davi Azevedo;jesuscarlos-eduardo@example.org;2004-05-09;Gerente;9943.90;
8632;Daniel Barbosa;thaleslopes@example.net;2016-08-10;Diretor;7744.41;
8633;Maria Sophia Alves;juan75@example.com;2004-12-21;Gerente;9711.93;
8634;Gabriel Ramos;isabel10@example.com;2004-02-29;Analista;7166.27;
8635;Luiz Otávio Silva;camposthales@example.net;2008-10-26;Analista;5121.84;
8636;Lucas Gabriel Campos;lorena32@example.com;2016-01-08;Gerente;6847.87;
8637;Ana Vitória Freitas;da-cruzvalentina@example.com;2011-08-10;Diretor;9607.18;
8638;Marcelo Rezende;nunesluiz-otavio@example.org;2016-08-17;Diretor;5595.16;
8639;Beatriz Fogaça;kribeiro@example.org;2009-07-23;Diretor;6889.81;
8640;Davi Lucas Rocha;biancasilveira@example.com;2007-08-23;Gerente;9439.98;
8641;Luiz Otávio Costela;carvalhomarcos-vinicius@example.com;2016-09-22;Analista;7676.36;
8642;Milena Campos;barbosamirella@example.net;2016-06-06;Analista;7073.8;
8643;Cauê Costela;yagopeixoto@example.org;2007-09-25;Diretor;6065.20;
8644;Maria Vitória da Cruz;anthony93@example.com;2002-02-18;Diretor;7989.34;
8645;Ana Beatriz Campos;maysa25@example.org;2009-12-05;Gerente;7629.87;
8646;Bruna Gomes;olivia29@example.com;1998-11-24;Analista;5646.67;
8647;Heitor Nunes;wcavalcanti@example.com;2004-08-14;Gerente;9759.80;
8648;Erick da Rocha;maria-juliada-luz@example.org;1993-09-30;Diretor;6574.74;
8649;João Felipe da Conceição;maria-luiza21@example.com;2004-03-03;Analista;5333.11;
8650;Isaac Santos;estherribeiro@example.net;1992-08-08;Diretor;9556.38;
8651;Luna Silva;yduarte@example.net;2014-10-09;Gerente;8951.27;
8652;Enrico Nascimento;fariasenzo@example.net;2017-11-18;Gerente;8991.10;
8653;Pedro Nunes;carlos-eduardo29@example.net;1995-03-23;Gerente;7655.49;
8654;Laura Mendes;eloahteixeira@example.com;2014-03-07;Analista;5822.43;
8655;Lucas da Rocha;vinicius86@example.com;2019-10-18;Analista;6374.0;
8656;João Vitor Pires;lorenzoalves@example.net;2008-02-06;Gerente;6030.98;
8657;Levi Nogueira;nda-cunha@example.com;2020-06-11;Diretor;9686.45;
8658;Ryan Silva;moreiradavi-lucas@example.net;1997-09-04;Gerente;7409.26;
8659;Beatriz Pereira;andre62@example.net;2020-09-10;Analista;8556.13;
8660;Agatha Cardoso;ceciliarezende@example.com;2001-07-08;Diretor;8836.63;
8661;Isis Porto;jda-cunha@example.org;2001-09-26;Gerente;9809.58;
8662;Henrique Monteiro;pietro81@example.net;2000-10-25;Analista;8075.2;
8663;Stephany Cardoso;catarina19@example.net;2020-02-29;Diretor;8405.70;
8664;Laís Pires;peixotojulia@example.net;2016-10-04;Analista;8021.8;
8665;Marina da Mata;da-rocharaul@example.com;1997-08-05;Analista;8549.51;
8666;Isabelly Lopes;moreiraheloisa@example.org;2003-06-24;Diretor;5677.89;
8667;Nicole Campos;dpinto@example.net;2020-06-25;Diretor;7699.63;
8668;Bryan Costa;nogueiramaria-eduarda@example.org;2003-01-30;Diretor;9513.88;
8669;Lorenzo Aragão;alexandrecorreia@example.net;2009-12-14;Analista;6645.56;
8670;Catarina Mendes;pedro-henrique49@example.com;2013-12-20;Analista;6834.32;
8671;Enzo Gabriel Vieira;sophia30@example.net;2018-08-08;Diretor;8194.21;
8672;Agatha Nogueira;mouradaniel@example.net;2018-09-21;Analista;8102.46;
8673;Maria Vitória da Mata;wrezende@example.net;1999-02-14;Analista;8955.15;
8674;Clara da Cruz;oduarte@example.net;1996-11-04;Gerente;9708.99;
8675;Kaique Azevedo;fernanda44@example.org;2021-03-31;Diretor;7140.21;
8676;Alice Ribeiro;milena20@example.org;2003-10-26;Gerente;6905.41;
8677;Lavínia Barbosa;fernandesenrico@example.org;2016-03-30;Gerente;8330.70;
8678;Cauê Monteiro;maria-eduarda98@example.net;1993-10-20;Gerente;6219.21;
8679;Isis Rocha;ssilva@example.net;1993-12-07;Diretor;5682.90;
8680;Clarice Martins;ununes@example.com;2006-03-23;Gerente;5543.81;
8681;Luiz Felipe da Luz;maria-eduardarodrigues@example.com;1998-05-26;Gerente;5672.50;
8682;Isabella Ferreira;da-conceicaoamanda@example.com;2018-05-22;Diretor;9489.61;
8683;Nathan Aragão;marcelo88@example.org;1998-10-08;Diretor;7000.9;
8684;Davi Lucas Fernandes;alexiajesus@example.org;2016-11-26;Gerente;8893.13;
8685;Davi Luiz Fernandes;muriloaragao@example.org;1992-12-20;Diretor;9876.65;
8686;Manuela Jesus;andrecardoso@example.org;2007-02-02;Gerente;9734.39;
8687;Gustavo Henrique Cavalcanti;alvesemanuella@example.com;2008-11-14;Gerente;5499.14;
8688;Nicole Ribeiro;costelaana@example.org;2018-04-20;Analista;8983.17;
8689;Marcela Freitas;lauraazevedo@example.org;1999-12-31;Gerente;5465.53;
8690;Emanuel Lima;acorreia@example.org;2019-11-23;Gerente;9874.70;
8691;Heitor Araújo;da-cruzbryan@example.org;2021-06-03;Gerente;7001.41;
8692;Luana Mendes;omendes@example.net;1994-09-22;Analista;6062.60;
8693;Lívia Pereira;joana49@example.org;2007-12-11;Analista;7217.4;
8694;Olivia Aragão;joao-lucascardoso@example.com;2014-12-07;Gerente;6139.7;
8695;Isabelly Lopes;benicio67@example.com;1992-08-08;Diretor;9197.37;
8696;Davi Luiz Barros;marcela51@example.org;2014-02-14;Analista;8178.1;
8697;Enzo Gabriel Carvalho;maria-clarada-cruz@example.net;1999-12-22;Diretor;5565.74;
8698;Eloah Melo;benjaminteixeira@example.net;2004-02-05;Diretor;6792.59;
8699;Vitor Hugo Aragão;jesusfernando@example.org;2021-01-24;Analista;5375.34;
8700;Juliana Correia;cramos@example.com;2002-04-01;Analista;8507.69;
8701;Anthony da Rosa;carvalhoana@example.com;1998-09-29;Diretor;8443.51;
8702;Sophia Costa;ycardoso@example.net;2005-07-20;Analista;8112.56;
8703;João Miguel Nunes;joao-lucas32@example.org;2015-02-17;Gerente;8064.15;
8704;Gabrielly Jesus;caualima@example.com;2013-07-06;Analista;5200.15;
8705;Maria Cecília da Cunha;nda-paz@example.org;1999-08-30;Analista;7662.8;
8706;Ana Sophia Pires;oliveiraana-carolina@example.net;2015-09-21;Analista;6812.69;
8707;Maria Julia Gonçalves;xsilva@example.net;2004-09-09;Analista;9336.47;
8708;Igor Ferreira;ferreiraisabelly@example.org;2008-10-27;Analista;7245.4;
8709;Rodrigo Lopes;jmoura@example.net;2006-09-11;Diretor;7116.6;
8710;Daniel Freitas;marcelacostela@example.com;2007-08-31;Analista;5041.45;
8711;Ana Clara Cardoso;ksilveira@example.net;2006-07-27;Diretor;5960.35;
8712;Kaique Oliveira;xnunes@example.net;2021-09-12;Analista;7452.61;
8713;Yasmin Correia;joao-gabriel42@example.net;2000-04-18;Diretor;5883.82;
8714;Cecília Costa;marinabarros@example.com;2021-04-10;Gerente;6184.53;
8715;Eduardo Dias;wpereira@example.com;2020-03-13;Analista;5991.33;
8716;Ana Luiza Pereira;marcos-viniciusvieira@example.com;2003-04-29;Diretor;6178.48;
8717;Caio da Rocha;aalmeida@example.org;2017-02-16;Gerente;6869.97;
8718;Marina Jesus;qaraujo@example.net;1999-09-18;Gerente;7144.12;
8719;Thales Carvalho;fariasmariana@example.net;2016-08-05;Analista;8163.23;
8720;Davi Teixeira;antonio12@example.com;2000-02-13;Gerente;7396.32;
8721;Yuri da Rocha;tcardoso@example.net;1999-03-01;Diretor;6503.71;
8722;Eduarda Lima;marinada-mata@example.org;1998-12-03;Analista;5247.46;
8723;Diogo Mendes;ramosjulia@example.com;1994-06-23;Analista;6234.35;
8724;Raul Moraes;fariasleonardo@example.com;2022-05-15;Analista;8854.24;
8725;Matheus Dias;agathaaraujo@example.net;2007-12-02;Gerente;7709.51;
8726;Luiz Miguel Nogueira;vbarbosa@example.com;2018-07-01;Gerente;9201.55;
8727;Valentina Castro;nogueiravitoria@example.net;1996-02-29;Gerente;5152.62;
8728;Marcela da Mota;rochamariane@example.com;2012-10-23;Gerente;5878.37;
8729;Luiz Fernando Moraes;sophie62@example.com;2008-04-02;Analista;7794.23;
8730;Marcela Barbosa;rodrigopires@example.net;2021-09-04;Gerente;8006.80;
8731;Sophia Castro;julianada-mata@example.org;1999-03-30;Diretor;6609.2;
8732;Luiz Felipe Lima;luiz-henriquealmeida@example.net;2001-10-27;Analista;9027.11;
8733;Ana Carolina da Luz;piresjoao-guilherme@example.org;2000-03-10;Diretor;6023.21;
8734;Nathan Mendes;bryanaragao@example.org;1998-04-11;Diretor;6605.66;
8735;Emanuella Cavalcanti;costadavi-lucas@example.net;2015-03-31;Diretor;9193.73;
8736;Larissa Lopes;ana-clara53@example.com;2006-05-01;Diretor;5247.48;
8737;Maria Fernanda Campos;fsouza@example.net;1994-04-12;Gerente;5902.70;
8738;Anthony da Mata;igorcostela@example.com;2013-09-16;Gerente;5383.94;
8739;Stella Rezende;da-motaenzo-gabriel@example.org;2020-07-18;Diretor;9911.14;
8740;Leandro das Neves;ljesus@example.net;2011-07-10;Diretor;9119.37;
8741;Juliana Nunes;nina98@example.org;2018-02-27;Diretor;8760.45;
8742;João Felipe Moreira;jesusdavi-lucas@example.com;2003-01-19;Diretor;7378.65;
8743;Kaique da Rocha;joao49@example.org;1994-08-17;Analista;5686.10;
8744;Joana Lopes;zfernandes@example.com;2003-08-22;Diretor;8563.80;
8745;Isabella Porto;ksilva@example.org;2007-05-16;Analista;8256.83;
8746;Luiz Miguel Pinto;maria-julia22@example.com;1996-02-06;Analista;9331.12;
8747;Maria Vitória Cavalcanti;emilly44@example.com;1997-07-23;Analista;6523.51;
8748;Sabrina Teixeira;cardosolorena@example.org;2018-12-02;Analista;7617.93;
8749;Kevin da Mata;isaac05@example.net;2001-09-04;Analista;5001.50;
8750;Samuel Nascimento;jesusemanuella@example.com;2014-03-19;Analista;5529.10;
8751;Eduardo Jesus;lorena03@example.org;2021-11-28;Analista;8794.35;
8752;Maria Julia das Neves;lda-conceicao@example.org;2001-07-06;Diretor;7623.14;
8753;Lavínia Rocha;brenda32@example.net;1993-12-30;Analista;6906.55;
8754;Joaquim da Paz;guilherme58@example.net;2011-03-03;Diretor;6694.85;
8755;João Gabriel Ferreira;gomesyuri@example.net;2002-12-20;Diretor;7631.81;
8756;Eloah Almeida;lopesmariana@example.com;2016-04-25;Gerente;8756.87;
8757;Carolina Pires;ana-juliacosta@example.org;2009-08-05;Diretor;8722.36;
8758;Daniel Alves;alexiaazevedo@example.net;2017-11-08;Diretor;8531.12;
8759;Antônio Duarte;hgoncalves@example.net;2015-06-08;Analista;6819.36;
8760;João Vitor Pires;nicolas04@example.org;1994-09-02;Gerente;7449.47;
8761;Juliana da Cruz;scavalcanti@example.org;2007-12-06;Analista;7432.11;
8762;Kevin Costela;thales31@example.org;2018-03-07;Gerente;9389.27;
8763;Calebe Pinto;felipe17@example.org;1996-05-25;Analista;5682.46;
8764;Marina Gomes;laisaraujo@example.org;1995-06-30;Gerente;6781.11;
8765;Maria Luiza Nunes;pietro22@example.org;1998-03-31;Gerente;8967.25;
8766;Maria Cecília Mendes;nicole84@example.com;2015-10-04;Analista;8350.2;
8767;Theo Pires;idias@example.org;2017-11-18;Diretor;8320.21;
8768;Joana Cardoso;das-nevesstephany@example.org;2004-05-06;Gerente;6880.85;
8769;Nina Teixeira;luiz-felipe10@example.org;2009-08-17;Gerente;9550.61;
8770;André Gomes;amonteiro@example.com;2009-07-06;Gerente;9823.79;
8771;Nicolas Azevedo;luiz-miguelpires@example.com;2010-03-04;Gerente;6332.63;
8772;Lara Correia;rezendefrancisco@example.net;2010-04-17;Gerente;7140.19;
8773;Ana Lívia Nogueira;fcorreia@example.net;1995-12-30;Analista;7887.32;
8774;Maria Vitória Monteiro;rochabarbara@example.org;2019-05-22;Analista;9315.48;
8775;Amanda Martins;rsilveira@example.com;2002-09-23;Diretor;7151.78;
8776;Ana Vitória da Rosa;mariane39@example.org;2009-03-14;Diretor;7309.85;
8777;Amanda Cavalcanti;jaragao@example.org;2014-03-06;Gerente;8667.96;
8778;Luiz Gustavo Santos;henriquearagao@example.com;2020-07-05;Diretor;8311.89;
8779;Thomas Barbosa;joao-gabriel85@example.net;2007-09-16;Diretor;6552.20;
8780;Isadora Rocha;xpinto@example.com;2019-06-22;Analista;8280.46;
8781;André Rezende;pereirasophie@example.org;2014-08-29;Gerente;6214.65;
8782;Maria Clara Dias;umendes@example.org;2008-05-22;Gerente;9125.57;
8783;Luigi da Luz;kcampos@example.net;2019-11-07;Analista;7082.78;
8784;Larissa da Conceição;enricoteixeira@example.net;2000-02-02;Analista;5909.51;
8785;Alícia Sales;ninaalves@example.com;2016-01-21;Gerente;6836.67;
8786;Laura Ribeiro;nfernandes@example.net;1999-12-03;Gerente;6975.82;
8787;Davi Lucca Vieira;diego02@example.net;2006-06-16;Analista;5882.0;
8788;Luigi Barbosa;kevinteixeira@example.com;1995-12-17;Gerente;9504.15;
8789;Kevin Teixeira;ana-luiza35@example.org;1999-12-15;Diretor;8623.92;
8790;Eduarda Vieira;nascimentomaysa@example.net;2000-10-05;Analista;6771.87;
8791;Maria Fernanda Teixeira;pedro-henriquenascimento@example.org;2015-06-02;Gerente;8802.91;
8792;Ana Sophia Pires;da-motaleticia@example.com;2021-02-11;Diretor;6130.68;
8793;Olivia Cardoso;ujesus@example.org;1994-12-15;Gerente;9803.43;
8794;Fernando Fogaça;mendesryan@example.com;2007-08-07;Analista;6672.26;
8795;Luiz Felipe da Mata;ana-carolinacunha@example.org;1997-04-21;Analista;8979.50;
8796;Ana Lívia Gomes;arthurramos@example.net;1999-10-23;Diretor;5412.70;
8797;Joaquim Farias;freitasisabella@example.com;2002-11-04;Analista;8480.79;
8798;Gabrielly Sales;mnascimento@example.com;1994-04-21;Gerente;7874.0;
8799;Maria Clara Gomes;smoura@example.com;2016-11-08;Analista;8906.38;
8800;Olivia Lopes;isis00@example.net;1992-09-09;Diretor;9407.25;
8801;Maria Sophia da Mata;joao-miguelvieira@example.net;2016-04-28;Diretor;9486.66;
8802;Gabriela Santos;gustavo25@example.com;1996-10-16;Analista;5539.94;
8803;Evelyn Gomes;alima@example.org;1996-03-29;Diretor;7593.83;
8804;Renan da Mata;ana66@example.com;2005-04-14;Diretor;8258.26;
8805;Sabrina Moura;alveselisa@example.net;2012-11-06;Analista;5071.46;
8806;Anthony Jesus;joao90@example.net;1992-12-24;Gerente;6619.43;
8807;Clarice Costela;joanaduarte@example.net;2006-03-30;Diretor;9997.89;
8808;Maria Eduarda Cunha;santosfernando@example.com;2001-12-01;Diretor;5877.32;
8809;Enzo Ramos;lorenzo05@example.org;2000-03-24;Gerente;9270.10;
8810;Thomas Nunes;paulonogueira@example.net;2015-11-17;Gerente;7059.51;
8811;Marcos Vinicius Freitas;mirellacunha@example.net;2008-07-06;Analista;8603.20;
8812;Murilo Ramos;thomas35@example.org;2018-06-07;Gerente;7113.15;
8813;Maria Eduarda Gonçalves;lfarias@example.net;1997-09-14;Analista;5231.23;
8814;Isabelly da Conceição;zpereira@example.com;1994-02-13;Gerente;7893.59;
8815;Brenda Castro;pereiracaua@example.net;2014-06-20;Gerente;6403.10;
8816;Samuel da Cruz;thiagodias@example.org;2012-06-29;Analista;5172.79;
8817;Luiz Felipe Fogaça;esthercorreia@example.org;2005-05-01;Analista;8254.16;
8818;Rafael da Rosa;gustavopires@example.net;2017-01-08;Analista;8680.23;
8819;Maria Alice Dias;davi-luizmoreira@example.net;1995-06-24;Gerente;6791.7;
8820;Pedro Miguel Costela;ana-juliaazevedo@example.com;1995-08-10;Gerente;6613.83;
8821;Maria Vitória Azevedo;alvesraul@example.net;2006-03-21;Diretor;6834.98;
8822;Luigi da Conceição;afogaca@example.net;2022-06-30;Gerente;7322.9;
8823;Davi Azevedo;ana-carolina20@example.org;2000-05-29;Analista;8615.96;
8824;Anthony Moreira;julia47@example.net;2011-04-26;Diretor;7462.63;
8825;Amanda Viana;gabriellyazevedo@example.com;2018-08-12;Gerente;7863.60;
8826;João Lucas Moreira;oliviada-rosa@example.org;2017-09-20;Analista;6051.11;
8827;Mariana Dias;arodrigues@example.net;2018-01-31;Gerente;8422.55;
8828;Ana Rodrigues;yrodrigues@example.org;2017-11-07;Diretor;6216.3;
8829;Isabelly Moraes;ana-vitoria02@example.org;1993-01-25;Diretor;8671.40;
8830;Alexandre Fogaça;gustavo73@example.org;2020-01-20;Gerente;6936.87;
8831;João Lucas Novaes;vlopes@example.org;2000-07-05;Gerente;5651.82;
8832;Isabel da Paz;enzo26@example.net;1994-12-07;Diretor;9741.50;
8833;André Alves;melolaura@example.org;2022-06-20;Diretor;8177.23;
8834;Calebe Azevedo;azevedoraquel@example.com;2012-03-30;Gerente;5688.0;
8835;Luiza da Rosa;silveiragabriela@example.org;2019-06-01;Diretor;7652.76;
8836;Lucas Gabriel Dias;enzo-gabriel18@example.org;1994-01-31;Gerente;5261.21;
8837;Lorenzo Pereira;vicente07@example.com;2005-02-28;Analista;9873.33;
8838;Sofia Fernandes;beatriz67@example.org;1996-08-09;Gerente;7300.46;
8839;Luiz Felipe Carvalho;vitor-gabrielferreira@example.org;2008-08-02;Gerente;9174.66;
8840;Thales Moreira;marcelofreitas@example.org;2021-03-24;Gerente;7394.79;
8841;Alexia Fernandes;cardosomaria@example.org;2008-10-15;Analista;9425.19;
8842;Camila Campos;maria-clarateixeira@example.net;2011-02-01;Diretor;7324.42;
8843;Pietra Lima;pedro-henriquebarros@example.org;2003-03-28;Analista;7554.18;
8844;Pedro Henrique Martins;lucca47@example.net;2014-06-04;Analista;9065.5;
8845;Luiz Felipe Silveira;fogacaclarice@example.net;1993-12-18;Gerente;6881.79;
8846;Olivia Dias;rebecada-mota@example.org;2013-04-26;Diretor;6472.76;
8847;Natália da Rocha;luiza45@example.com;1996-10-23;Gerente;8345.99;
8848;Matheus Cunha;da-cunhagabriel@example.org;2008-12-29;Diretor;7236.35;
8849;Agatha da Rosa;emanuella93@example.net;2020-03-10;Analista;8080.26;
8850;Maria Fernanda Barbosa;ninada-cruz@example.net;1994-02-20;Diretor;5706.27;
8851;Lavínia Farias;vdias@example.org;2007-02-28;Gerente;6106.32;
8852;Pedro Lucas Campos;silveiraana-sophia@example.net;2011-09-12;Gerente;5128.17;
8853;Luana da Luz;joao-miguel29@example.net;1994-11-20;Diretor;7474.80;
8854;Beatriz Melo;asales@example.com;1995-04-03;Diretor;8022.21;
8855;Carolina Rodrigues;pda-rocha@example.net;2008-09-06;Analista;5435.6;
8856;Noah da Mata;ana-luizanogueira@example.org;1996-10-01;Gerente;9555.33;
8857;Lavínia Silveira;tsales@example.org;2020-07-15;Analista;9766.81;
8858;Luiz Henrique Teixeira;camposlevi@example.net;1999-07-07;Analista;9377.38;
8859;Luiz Gustavo Teixeira;luiz-fernando19@example.net;2002-10-23;Analista;5260.98;
8860;João Gabriel da Cunha;costalorenzo@example.org;2008-03-22;Analista;9880.59;
8861;Maria Luiza Rezende;theo87@example.net;1998-03-27;Diretor;8894.58;
8862;Thales Costela;rochagiovanna@example.net;2008-01-17;Diretor;6782.78;
8863;Lorena Alves;julianafarias@example.net;2019-06-27;Diretor;8718.45;
8864;Benjamin Costela;sophia31@example.net;2015-04-10;Analista;8020.99;
8865;Vitor Gabriel Cardoso;pedro-henrique28@example.com;2013-03-11;Gerente;8160.51;
8866;Mariana da Mota;juliada-conceicao@example.org;2016-05-27;Gerente;8215.22;
8867;Maysa Moreira;davi-lucca75@example.org;1995-04-09;Analista;5596.84;
8868;Luiza Vieira;laragao@example.com;2007-05-08;Diretor;9299.7;
8869;Bianca Lopes;santosvitor@example.org;2012-11-01;Diretor;6269.78;
8870;Davi Luiz Santos;ida-luz@example.net;2000-11-30;Gerente;5908.64;
8871;Davi Lucas Duarte;livia83@example.org;2015-06-28;Gerente;5685.65;
8872;Luiz Otávio Carvalho;isabelmoreira@example.net;2001-12-23;Analista;5470.12;
8873;Marcelo Melo;isabellyalves@example.net;1997-07-02;Diretor;9179.43;
8874;Stephany da Cunha;luigida-costa@example.com;1994-04-16;Analista;5211.91;
8875;Nathan Castro;da-matathiago@example.net;2012-08-13;Diretor;8938.21;
8876;Henrique Almeida;dpereira@example.net;2005-03-08;Diretor;7762.2;
8877;Clara Novaes;heitor56@example.com;2021-05-11;Gerente;5524.65;
8878;João Lucas Ribeiro;carvalhomurilo@example.org;1999-03-08;Gerente;5946.20;
8879;Maitê Carvalho;sophiedas-neves@example.org;2009-09-07;Analista;5903.82;
